Variable,Importance,StDev,method,area,week,resp,model
tpi20,0.560394292763781,0.3115753001948241,perm_rmse,TII,32,moist_mean,lm
tpi500,0.22774413802893498,0.10671335847607444,perm_rmse,TII,32,moist_mean,lm
wet_effect,0.007580052236453838,0.031113479529034763,perm_rmse,TII,32,moist_mean,lm
soil_type,1.0893827687865096,0.5310363110565312,perm_rmse,TII,32,moist_mean,lm
soil_type,0.13981447302883215,0.05372998208770356,perm_r2,TII,32,moist_mean,gam
pisr_summer_10m,0.10175761860619428,0.03716631232665304,perm_r2,TII,32,moist_mean,gam
twi_luke,0.11239571291391365,0.04738509185566567,perm_r2,TII,32,moist_mean,gam
dtw_0_5ha,0.22396970374165504,0.056788400009259804,perm_r2,TII,32,moist_mean,gam
tpi20,0.024632749893728358,0.04286997741059365,perm_r2,TII,32,moist_mean,gam
tpi500,0.060370790380054405,0.031188991259755577,perm_r2,TII,32,moist_mean,gam
wet_effect,0.01559321380057166,0.015061352018739564,perm_r2,TII,32,moist_mean,gam
soil_type,1.578481244828158,0.47405464964758504,perm_rmse,TII,32,moist_mean,gam
pisr_summer_10m,1.2022993748839497,0.44069608327521415,perm_rmse,TII,32,moist_mean,gam
twi_luke,1.5568278517767,0.37532899717455703,perm_rmse,TII,32,moist_mean,gam
dtw_0_5ha,2.311131265213646,0.6853682199130627,perm_rmse,TII,32,moist_mean,gam
tpi20,0.38409882014267593,0.20807658736068058,perm_rmse,TII,32,moist_mean,gam
tpi500,0.6229784140701853,0.37991216092730296,perm_rmse,TII,32,moist_mean,gam
wet_effect,0.15748469053397737,0.186110613402443,perm_rmse,TII,32,moist_mean,gam
pisr_summer_10m,0.012025046381847305,0.012400125438883395,perm_r2,TII,33,moist_mean,lm
twi_luke,0.48170690460984794,0.0664304391531645,perm_r2,TII,33,moist_mean,lm
dtw_0_5ha,0.0010153511463161014,0.00410931069942557,perm_r2,TII,33,moist_mean,lm
tpi20,0.053263292045704895,0.024880598371214955,perm_r2,TII,33,moist_mean,lm
tpi500,0.038977182358495434,0.037646337751059536,perm_r2,TII,33,moist_mean,lm
wet_effect,0.00890808982685628,0.013271472160425542,perm_r2,TII,33,moist_mean,lm
soil_type,0.08835549702394813,0.03216808190792993,perm_r2,TII,33,moist_mean,lm
pisr_summer_10m,0.1322104586574156,0.09383367053099581,perm_rmse,TII,33,moist_mean,lm
twi_luke,4.9422848520693226,0.9903922531873691,perm_rmse,TII,33,moist_mean,lm
dtw_0_5ha,0.07270249989225483,0.044053993333251704,perm_rmse,TII,33,moist_mean,lm
tpi20,0.6967574729112542,0.3079700635481404,perm_rmse,TII,33,moist_mean,lm
tpi500,0.3571045519799346,0.2734004737963691,perm_rmse,TII,33,moist_mean,lm
wet_effect,0.10624005518488495,0.1564107700541759,perm_rmse,TII,33,moist_mean,lm
soil_type,1.112674044080028,0.445288746762963,perm_rmse,TII,33,moist_mean,lm
soil_type,0.13200396558208027,0.01667761747038783,perm_r2,TII,33,moist_mean,gam
pisr_summer_10m,0.1004526452416726,0.03200050043664492,perm_r2,TII,33,moist_mean,gam
twi_luke,0.1725548457659016,0.054887776628810954,perm_r2,TII,33,moist_mean,gam
dtw_0_5ha,0.17367619369592557,0.05697932900685504,perm_r2,TII,33,moist_mean,gam
tpi20,0.027289162503606933,0.030930114807449196,perm_r2,TII,33,moist_mean,gam
tpi500,0.0866923088056679,0.017474402052741932,perm_r2,TII,33,moist_mean,gam
wet_effect,0.026550828527210267,0.011292175971172705,perm_r2,TII,33,moist_mean,gam
soil_type,1.5675133087120237,0.4802374980715584,perm_rmse,TII,33,moist_mean,gam
pisr_summer_10m,1.345524631228957,0.3545221589356873,perm_rmse,TII,33,moist_mean,gam
twi_luke,2.063865612467816,0.6121035565394318,perm_rmse,TII,33,moist_mean,gam
dtw_0_5ha,2.3883704205667735,0.26942806716246714,perm_rmse,TII,33,moist_mean,gam
tpi20,0.42082403758353754,0.24081748442736894,perm_rmse,TII,33,moist_mean,gam
tpi500,1.3559112295011508,0.2726782192233292,perm_rmse,TII,33,moist_mean,gam
wet_effect,0.2274319419527268,0.2722370983869953,perm_rmse,TII,33,moist_mean,gam
pisr_summer_10m,-0.0029089425383700186,0.00854466235458271,perm_r2,TII,34,moist_mean,lm
twi_luke,0.4435630510153984,0.08041749528509043,perm_r2,TII,34,moist_mean,lm
dtw_0_5ha,-0.0011195818700416638,0.004497428191807929,perm_r2,TII,34,moist_mean,lm
tpi20,0.04017093956789573,0.02219989675850127,perm_r2,TII,34,moist_mean,lm
tpi500,0.0543585959416592,0.038932696536935076,perm_r2,TII,34,moist_mean,lm
wet_effect,0.025748502792162488,0.019889337064769242,perm_r2,TII,34,moist_mean,lm
soil_type,0.1382592803116925,0.04022331018818529,perm_r2,TII,34,moist_mean,lm
pisr_summer_10m,0.06750945180440163,0.11025900303401354,perm_rmse,TII,34,moist_mean,lm
twi_luke,5.057012846679817,0.9761865188217153,perm_rmse,TII,34,moist_mean,lm
dtw_0_5ha,0.02887461143212402,0.055750242654223854,perm_rmse,TII,34,moist_mean,lm
tpi20,0.4465450283582646,0.2321752174216126,perm_rmse,TII,34,moist_mean,lm
tpi500,0.46609752496152784,0.4073028254434008,perm_rmse,TII,34,moist_mean,lm
wet_effect,0.2991970529435234,0.18601495573332413,perm_rmse,TII,34,moist_mean,lm
soil_type,1.2057005684818383,0.6093351828344368,perm_rmse,TII,34,moist_mean,lm
soil_type,0.14456005398732488,0.047384381911358804,perm_r2,TII,34,moist_mean,gam
pisr_summer_10m,0.13830841535695737,0.04699540679064714,perm_r2,TII,34,moist_mean,gam
twi_luke,0.16279394686955534,0.049055573452579146,perm_r2,TII,34,moist_mean,gam
dtw_0_5ha,0.12722613886651976,0.03134265442271153,perm_r2,TII,34,moist_mean,gam
tpi20,0.016934741137286193,0.012699860391003383,perm_r2,TII,34,moist_mean,gam
tpi500,0.13351586066383023,0.04992124543111581,perm_r2,TII,34,moist_mean,gam
wet_effect,0.043350559406769386,0.028826814007558186,perm_r2,TII,34,moist_mean,gam
soil_type,1.5550530497258084,0.43448140937986884,perm_rmse,TII,34,moist_mean,gam
pisr_summer_10m,1.7959725098550035,0.6357002330796501,perm_rmse,TII,34,moist_mean,gam
twi_luke,1.7974176580803227,0.4343121098508792,perm_rmse,TII,34,moist_mean,gam
dtw_0_5ha,1.6969477428030735,0.26264016895869896,perm_rmse,TII,34,moist_mean,gam
tpi20,0.0032773517901325986,0.16584685116912412,perm_rmse,TII,34,moist_mean,gam
tpi500,1.4141949146369195,0.6535007638538419,perm_rmse,TII,34,moist_mean,gam
wet_effect,0.6151978841354117,0.21865909371124562,perm_rmse,TII,34,moist_mean,gam
pisr_summer_10m,0.002279635712235095,0.009297313786098717,perm_r2,TII,35,moist_mean,lm
twi_luke,0.38530907154329785,0.06819749819486873,perm_r2,TII,35,moist_mean,lm
dtw_0_5ha,0.0016252173382694467,0.005710687101717925,perm_r2,TII,35,moist_mean,lm
tpi20,0.042744496410811884,0.0407923747743143,perm_r2,TII,35,moist_mean,lm
tpi500,0.07557428080044422,0.03847907096406894,perm_r2,TII,35,moist_mean,lm
wet_effect,0.009255808377304076,0.01591454250711695,perm_r2,TII,35,moist_mean,lm
soil_type,0.1414080433235254,0.03805890011635656,perm_r2,TII,35,moist_mean,lm
pisr_summer_10m,0.03344712485176906,0.0714887361007026,perm_rmse,TII,35,moist_mean,lm
twi_luke,4.043782589317221,0.617322026320632,perm_rmse,TII,35,moist_mean,lm
dtw_0_5ha,0.04930575661725136,0.08719846116311103,perm_rmse,TII,35,moist_mean,lm
tpi20,0.6124906983798295,0.24765192416170118,perm_rmse,TII,35,moist_mean,lm
tpi500,0.9043079703659318,0.3925051843040396,perm_rmse,TII,35,moist_mean,lm
wet_effect,0.21278168238777492,0.254173281731046,perm_rmse,TII,35,moist_mean,lm
soil_type,1.211218702186375,0.20396339215545875,perm_rmse,TII,35,moist_mean,lm
soil_type,0.14320936720062033,0.03451662432325444,perm_r2,TII,35,moist_mean,gam
pisr_summer_10m,0.09786486190242952,0.0452724675034853,perm_r2,TII,35,moist_mean,gam
twi_luke,0.13243045203092832,0.06198727217098942,perm_r2,TII,35,moist_mean,gam
dtw_0_5ha,0.15410935135848985,0.05776620941511875,perm_r2,TII,35,moist_mean,gam
tpi20,0.029772558441071663,0.02861292017906918,perm_r2,TII,35,moist_mean,gam
tpi500,0.14733684990989918,0.0234852430692158,perm_r2,TII,35,moist_mean,gam
wet_effect,0.031919348522542204,0.032397336720477996,perm_r2,TII,35,moist_mean,gam
soil_type,1.8095510040910978,0.29939222989658826,perm_rmse,TII,35,moist_mean,gam
pisr_summer_10m,1.2942173745799501,0.45175987933738376,perm_rmse,TII,35,moist_mean,gam
twi_luke,1.5112298296222104,0.7689709990463874,perm_rmse,TII,35,moist_mean,gam
dtw_0_5ha,1.5954778011889368,0.49521410216897516,perm_rmse,TII,35,moist_mean,gam
tpi20,0.23590204159775005,0.2155194648794631,perm_rmse,TII,35,moist_mean,gam
tpi500,1.7002711864075826,0.5997708442060818,perm_rmse,TII,35,moist_mean,gam
wet_effect,0.5783531753208748,0.37595889424540474,perm_rmse,TII,35,moist_mean,gam
pisr_summer_10m,0.0012084551864451232,0.003107490408214182,perm_r2,TII,36,moist_mean,lm
twi_luke,0.3895556063368218,0.08721506241443382,perm_r2,TII,36,moist_mean,lm
dtw_0_5ha,3.529541886716614e-4,0.0043511094175137785,perm_r2,TII,36,moist_mean,lm
tpi20,0.024274436236164244,0.022484457003919312,perm_r2,TII,36,moist_mean,lm
tpi500,0.06940438569482123,0.03518443722649702,perm_r2,TII,36,moist_mean,lm
wet_effect,0.016083853115271017,0.020507886574733368,perm_r2,TII,36,moist_mean,lm
soil_type,0.15633339458448806,0.04533614900766731,perm_r2,TII,36,moist_mean,lm
pisr_summer_10m,0.021485495850890147,0.030977669461802953,perm_rmse,TII,36,moist_mean,lm
twi_luke,4.236133464648301,0.9348871773434282,perm_rmse,TII,36,moist_mean,lm
dtw_0_5ha,8.868793922943042e-4,0.07278682746464138,perm_rmse,TII,36,moist_mean,lm
tpi20,0.49123974495860256,0.2608306088734648,perm_rmse,TII,36,moist_mean,lm
tpi500,0.6801098249203088,0.3643614765644534,perm_rmse,TII,36,moist_mean,lm
wet_effect,0.17964865435800254,0.19566530498649082,perm_rmse,TII,36,moist_mean,lm
soil_type,1.1633062840938526,0.6479359795833702,perm_rmse,TII,36,moist_mean,lm
soil_type,0.1776619997556436,0.03910657335039147,perm_r2,TII,36,moist_mean,gam
pisr_summer_10m,0.11756187708502933,0.029421546841718875,perm_r2,TII,36,moist_mean,gam
twi_luke,0.15426834726074187,0.050794903387958355,perm_r2,TII,36,moist_mean,gam
dtw_0_5ha,0.18706461333486912,0.051711510341916775,perm_r2,TII,36,moist_mean,gam
tpi20,0.017031113670834253,0.020040805734419118,perm_r2,TII,36,moist_mean,gam
tpi500,0.1483971480660005,0.042447247232156544,perm_r2,TII,36,moist_mean,gam
wet_effect,0.02974557209436015,0.02797519988974833,perm_r2,TII,36,moist_mean,gam
soil_type,1.8273253735186379,0.40965677194093725,perm_rmse,TII,36,moist_mean,gam
pisr_summer_10m,1.130477694361959,0.31949488084503525,perm_rmse,TII,36,moist_mean,gam
twi_luke,1.6353706983951888,0.47454010165686805,perm_rmse,TII,36,moist_mean,gam
dtw_0_5ha,1.8974684014139234,0.3201523772166111,perm_rmse,TII,36,moist_mean,gam
tpi20,0.1948074306670799,0.18270859084982716,perm_rmse,TII,36,moist_mean,gam
tpi500,1.661375637247217,0.4127800736559625,perm_rmse,TII,36,moist_mean,gam
wet_effect,0.6441724170215585,0.3234275228203771,perm_rmse,TII,36,moist_mean,gam
pisr_summer_10m,0.006577689974731693,0.007879603972546343,perm_r2,TII,37,moist_mean,lm
twi_luke,0.3218196908832954,0.10483913171327593,perm_r2,TII,37,moist_mean,lm
dtw_0_5ha,6.611790024944164e-4,0.005016489686653697,perm_r2,TII,37,moist_mean,lm
tpi20,0.04022288737924956,0.025923294206499307,perm_r2,TII,37,moist_mean,lm
tpi500,0.05342613785606257,0.027687594464384964,perm_r2,TII,37,moist_mean,lm
wet_effect,0.0064868542412857885,0.010082328253025186,perm_r2,TII,37,moist_mean,lm
soil_type,0.1583657087248953,0.036968984316885,perm_r2,TII,37,moist_mean,lm
pisr_summer_10m,0.14171464390023888,0.11690803303439659,perm_rmse,TII,37,moist_mean,lm
twi_luke,2.9705625536412033,0.5574501224981231,perm_rmse,TII,37,moist_mean,lm
dtw_0_5ha,0.06193429963967052,0.06411498599116837,perm_rmse,TII,37,moist_mean,lm
tpi20,0.12036250460507762,0.1870430607073482,perm_rmse,TII,37,moist_mean,lm
tpi500,0.3640735378584095,0.28434846184181667,perm_rmse,TII,37,moist_mean,lm
wet_effect,0.0667123466451411,0.07049770440424923,perm_rmse,TII,37,moist_mean,lm
soil_type,1.514755523255956,0.4312713993047387,perm_rmse,TII,37,moist_mean,lm
soil_type,0.1409023829787769,0.046709723067947184,perm_r2,TII,37,moist_mean,gam
pisr_summer_10m,0.058496621798875416,0.03180810343787874,perm_r2,TII,37,moist_mean,gam
twi_luke,0.12266782859180933,0.03607268747977637,perm_r2,TII,37,moist_mean,gam
dtw_0_5ha,0.16830019466291696,0.04872057002367235,perm_r2,TII,37,moist_mean,gam
tpi20,0.016406417997656852,0.01407767517902214,perm_r2,TII,37,moist_mean,gam
tpi500,0.10349573219975104,0.054251642776322044,perm_r2,TII,37,moist_mean,gam
wet_effect,0.011040703010671293,0.023571003343675352,perm_r2,TII,37,moist_mean,gam
soil_type,1.5544386013297804,0.3845385080032771,perm_rmse,TII,37,moist_mean,gam
pisr_summer_10m,0.7922413090351335,0.2655341454770776,perm_rmse,TII,37,moist_mean,gam
twi_luke,1.353817574235122,0.47269428415206555,perm_rmse,TII,37,moist_mean,gam
dtw_0_5ha,1.8807703037710128,0.2898277450383594,perm_rmse,TII,37,moist_mean,gam
tpi20,0.20205153002520165,0.1629919883798935,perm_rmse,TII,37,moist_mean,gam
tpi500,0.9255412389727893,0.44236738758515776,perm_rmse,TII,37,moist_mean,gam
wet_effect,0.1929189534790745,0.2135859649663629,perm_rmse,TII,37,moist_mean,gam
pisr_summer_10m,0.0026613723821392486,0.003634284497472876,perm_r2,TII,38,moist_mean,lm
twi_luke,0.33679502055017,0.11643730966354383,perm_r2,TII,38,moist_mean,lm
dtw_0_5ha,3.8543883465895766e-4,0.01552213690288537,perm_r2,TII,38,moist_mean,lm
tpi20,0.04707785188230214,0.03354918182059313,perm_r2,TII,38,moist_mean,lm
tpi500,0.0017297051269125508,0.007191152664429433,perm_r2,TII,38,moist_mean,lm
wet_effect,0.024009852381832886,0.022240829653655664,perm_r2,TII,38,moist_mean,lm
soil_type,0.06973232394292461,0.03903771212545862,perm_r2,TII,38,moist_mean,lm
pisr_summer_10m,0.018463996363536062,0.04924705212135815,perm_rmse,TII,38,moist_mean,lm
twi_luke,3.276376586113212,0.7891708191399919,perm_rmse,TII,38,moist_mean,lm
dtw_0_5ha,0.08553384587405599,0.09231498046566623,perm_rmse,TII,38,moist_mean,lm
tpi20,0.3868079390566326,0.31189483623156705,perm_rmse,TII,38,moist_mean,lm
tpi500,0.05511667633879167,0.07654445009219359,perm_rmse,TII,38,moist_mean,lm
wet_effect,0.26283446690000467,0.26017210951335423,perm_rmse,TII,38,moist_mean,lm
soil_type,0.7244021378546822,0.3503973839176668,perm_rmse,TII,38,moist_mean,lm
soil_type,0.10054100040297086,0.03726726204694308,perm_r2,TII,38,moist_mean,gam
pisr_summer_10m,0.08412928341003117,0.04366152507562947,perm_r2,TII,38,moist_mean,gam
twi_luke,0.09943270023430015,0.032178131856641964,perm_r2,TII,38,moist_mean,gam
dtw_0_5ha,0.2727732719081236,0.08129382300931197,perm_r2,TII,38,moist_mean,gam
tpi20,0.034768699013932855,0.01496907612772055,perm_r2,TII,38,moist_mean,gam
tpi500,0.029370255271072364,0.02176169022016935,perm_r2,TII,38,moist_mean,gam
wet_effect,2.4824501214572027e-4,0.004973518879646815,perm_r2,TII,38,moist_mean,gam
soil_type,1.6674657329187001,0.31737235238205935,perm_rmse,TII,38,moist_mean,gam
pisr_summer_10m,1.0210740018337205,0.34097009612978374,perm_rmse,TII,38,moist_mean,gam
twi_luke,1.0246939336207934,0.527817576702059,perm_rmse,TII,38,moist_mean,gam
dtw_0_5ha,2.866396428537006,0.8497872687973241,perm_rmse,TII,38,moist_mean,gam
tpi20,0.34701842918456355,0.20215137083751675,perm_rmse,TII,38,moist_mean,gam
tpi500,0.3395306978408136,0.23065089761867028,perm_rmse,TII,38,moist_mean,gam
wet_effect,0.04615416107963464,0.06274929421262884,perm_rmse,TII,38,moist_mean,gam
pisr_summer_10m,-2.245403683208358e-4,0.004624183231427156,perm_r2,TII,39,moist_mean,lm
twi_luke,0.39190062510640855,0.08583660669708416,perm_r2,TII,39,moist_mean,lm
dtw_0_5ha,0.004936286871663309,0.011763149257148154,perm_r2,TII,39,moist_mean,lm
tpi20,0.04379556755886842,0.042007657293788456,perm_r2,TII,39,moist_mean,lm
tpi500,0.004822472116990173,0.012562080540996659,perm_r2,TII,39,moist_mean,lm
wet_effect,0.005149425483627035,0.008891229313279589,perm_r2,TII,39,moist_mean,lm
soil_type,0.05662429371372131,0.04623172137575424,perm_r2,TII,39,moist_mean,lm
pisr_summer_10m,-0.0021704967266142463,0.04639513515677064,perm_rmse,TII,39,moist_mean,lm
twi_luke,3.526754949355784,0.7378832295117823,perm_rmse,TII,39,moist_mean,lm
dtw_0_5ha,0.05423005970954797,0.15664321645808876,perm_rmse,TII,39,moist_mean,lm
tpi20,0.3655062986546939,0.29730813346718515,perm_rmse,TII,39,moist_mean,lm
tpi500,0.09172254810096074,0.15174684335918984,perm_rmse,TII,39,moist_mean,lm
wet_effect,0.0544613400785872,0.09454650570949574,perm_rmse,TII,39,moist_mean,lm
soil_type,0.7394842406241299,0.5249685207551567,perm_rmse,TII,39,moist_mean,lm
soil_type,0.13261779985367236,0.04545710663681879,perm_r2,TII,39,moist_mean,gam
pisr_summer_10m,0.09265175551746638,0.037503005759826555,perm_r2,TII,39,moist_mean,gam
twi_luke,0.059370808810230345,0.04294269338433436,perm_r2,TII,39,moist_mean,gam
dtw_0_5ha,0.2643205470239251,0.0974223878949144,perm_r2,TII,39,moist_mean,gam
tpi20,0.02855225965685616,0.03353913468696392,perm_r2,TII,39,moist_mean,gam
tpi500,0.04504364768478577,0.024788260527512252,perm_r2,TII,39,moist_mean,gam
wet_effect,0.002044554017385103,0.004759077351130898,perm_r2,TII,39,moist_mean,gam
soil_type,1.6847112535624702,0.5131918567062594,perm_rmse,TII,39,moist_mean,gam
pisr_summer_10m,0.9740683565626297,0.2884777110614048,perm_rmse,TII,39,moist_mean,gam
twi_luke,1.0879745941766679,0.3447229145124286,perm_rmse,TII,39,moist_mean,gam
dtw_0_5ha,2.7084778122081055,0.6752743722722551,perm_rmse,TII,39,moist_mean,gam
tpi20,0.36714047625994406,0.1966947572820227,perm_rmse,TII,39,moist_mean,gam
tpi500,0.5723257134684145,0.3080914002339231,perm_rmse,TII,39,moist_mean,gam
wet_effect,-0.009688107879459906,0.05223028812342408,perm_rmse,TII,39,moist_mean,gam
pisr_summer_10m,0.006833872804258523,0.008098376142510934,perm_r2,TII,40,moist_mean,lm
twi_luke,0.38997063928245207,0.05705235833611142,perm_r2,TII,40,moist_mean,lm
dtw_0_5ha,5.906350123009108e-4,0.004389764862348963,perm_r2,TII,40,moist_mean,lm
tpi20,0.05948749634460636,0.02460596787313117,perm_r2,TII,40,moist_mean,lm
tpi500,0.014108459753820912,0.014762991069987479,perm_r2,TII,40,moist_mean,lm
wet_effect,-3.985485323231286e-4,0.0033952003143037615,perm_r2,TII,40,moist_mean,lm
soil_type,0.0899457728932466,0.04329433173432264,perm_r2,TII,40,moist_mean,lm
pisr_summer_10m,0.06447344490972196,0.15227860612837962,perm_rmse,TII,40,moist_mean,lm
twi_luke,4.280701821771291,0.7035439957729951,perm_rmse,TII,40,moist_mean,lm
dtw_0_5ha,0.0046542726924608145,0.025377159540880802,perm_rmse,TII,40,moist_mean,lm
tpi20,0.6487894661250099,0.2521875792116039,perm_rmse,TII,40,moist_mean,lm
tpi500,0.35705203758351073,0.14826545869084207,perm_rmse,TII,40,moist_mean,lm
wet_effect,-0.005690257126955878,0.029066389852968708,perm_rmse,TII,40,moist_mean,lm
soil_type,1.17401169749674,0.44046619107485585,perm_rmse,TII,40,moist_mean,lm
soil_type,0.09647046262498701,0.055050247410207497,perm_r2,TII,40,moist_mean,gam
pisr_summer_10m,0.0864765905878774,0.039480823852717124,perm_r2,TII,40,moist_mean,gam
twi_luke,0.12650577665444462,0.0776287252527304,perm_r2,TII,40,moist_mean,gam
dtw_0_5ha,0.2364111491860634,0.06681309849651702,perm_r2,TII,40,moist_mean,gam
tpi20,0.02821860300174911,0.03018836795594632,perm_r2,TII,40,moist_mean,gam
tpi500,0.07018569271686895,0.04086935489532478,perm_r2,TII,40,moist_mean,gam
wet_effect,0.005370147312597551,0.014190843491824881,perm_r2,TII,40,moist_mean,gam
soil_type,1.4166378066412417,0.34218173640538524,perm_rmse,TII,40,moist_mean,gam
pisr_summer_10m,1.3093573888641425,0.27189595116314424,perm_rmse,TII,40,moist_mean,gam
twi_luke,1.524922519710128,0.5702325308441731,perm_rmse,TII,40,moist_mean,gam
dtw_0_5ha,2.5971296564342006,0.5842788579063564,perm_rmse,TII,40,moist_mean,gam
tpi20,0.3849745690873929,0.31168596671568877,perm_rmse,TII,40,moist_mean,gam
tpi500,1.2256507863322954,0.36986933143487233,perm_rmse,TII,40,moist_mean,gam
wet_effect,0.13471347389857408,0.16314193092598045,perm_rmse,TII,40,moist_mean,gam
pisr_summer_10m,0.003735194795476915,0.00676266556576635,perm_r2,TII,41,moist_mean,lm
twi_luke,0.40082342670698773,0.0631368051991463,perm_r2,TII,41,moist_mean,lm
dtw_0_5ha,0.003250866908553951,0.006613031394578661,perm_r2,TII,41,moist_mean,lm
tpi20,0.06241373043386264,0.01875333957405436,perm_r2,TII,41,moist_mean,lm
tpi500,0.017694287819532684,0.015784411482041707,perm_r2,TII,41,moist_mean,lm
wet_effect,0.0027011464463068567,0.004759965985485633,perm_r2,TII,41,moist_mean,lm
soil_type,0.05341026036869064,0.0336595110041414,perm_r2,TII,41,moist_mean,lm
pisr_summer_10m,0.009464101442830674,0.1019406154963542,perm_rmse,TII,41,moist_mean,lm
twi_luke,3.6764107618987234,0.7439351192631778,perm_rmse,TII,41,moist_mean,lm
dtw_0_5ha,-5.951842234440008e-4,0.0802452736097095,perm_rmse,TII,41,moist_mean,lm
tpi20,0.5188077122274007,0.414523569008145,perm_rmse,TII,41,moist_mean,lm
tpi500,0.07648432163132508,0.20501055483202102,perm_rmse,TII,41,moist_mean,lm
