r.squared,adj.r.squared,sigma,statistic,p.value,df,logLik,AIC,BIC,deviance,df.residual,nobs,loocv_R2,loocv_rmse,area,week,resp,pred,model
0.3490872046080155,0.3335892809082065,12.386509768975905,22.52477243853731,2.4177204982069424e-5,1,-172.14060529269517,350.28121058539034,355.63377948714515,6443.876218791293,42,44,0.3034816384853786,13.032497112459765,KAR,25,moist_mean,twi_luke,lm
0.3315398224382787,0.31562410392490436,12.552357942682486,20.830967961621006,4.324742297469521e-5,1,-172.72583051663003,351.45166103326005,356.80422993501486,6617.590976691412,42,44,0.27774415841450845,13.280381574073289,KAR,25,moist_mean,dtw_0_5ha,lm
0.5264497110650133,0.5151747041856088,10.565026678629861,46.69174189389238,2.5191665946384192e-8,1,-165.14201887224021,336.28403774448043,341.63660664623524,4688.03112624675,42,44,0.4741204713369899,11.29495071639378,KAR,25,moist_mean,swi,lm
0.3274001083219994,0.3113858251868089,12.163425039585462,20.444256265368256,4.9508791748353e-5,1,-171.34092917501386,348.6818583500277,354.0344272517825,6213.854165131814,42,44,0.27403710538698667,12.45285713860726,KAR,26,moist_mean,twi_luke,lm
0.3331524602368095,0.3172751378614954,12.11130003570753,20.98291212848285,4.1020201902451196e-5,1,-171.15196689523182,348.30393379046365,353.65650269221845,6160.710719307027,42,44,0.2868812936296309,12.342905976216507,KAR,26,moist_mean,dtw_0_5ha,lm
0.4793349694714969,0.46693818303034207,10.701796577976408,38.666066544487784,1.927449767145347e-7,1,-165.70796691875728,337.41593383751456,342.76850273926937,4810.194899848278,42,44,0.42817163722282525,11.039798888354346,KAR,26,moist_mean,swi,lm
0.25713190067120817,0.23944456497290367,10.649474262121327,14.537627659538105,4.4337943456209853e-4,1,-165.492318255666,336.984636511332,342.3372054130868,4763.274686502553,42,44,0.21435330668532993,10.952708291178674,KAR,27,moist_mean,twi_luke,lm
0.27096662048918974,0.2536086828817895,10.549843578687938,15.610530848645752,2.920679014667083e-4,1,-165.07874057552834,336.1574811510567,341.5100500528115,4674.56638046089,42,44,0.2146449785195118,10.980591454168753,KAR,27,moist_mean,dtw_0_5ha,lm
0.4229422121378204,0.4092027409982447,9.386030627867061,30.783005243888997,1.7684882580751052e-6,1,-159.9356442595058,325.8712885190116,331.2238574207664,3700.0979797848586,42,44,0.37108807366639435,9.790858553067661,KAR,27,moist_mean,swi,lm
0.26079244486990305,0.24319226498585322,10.470050858114899,14.817601103398088,3.972603514778892e-4,1,-164.74468594172424,335.4893718834485,340.8419407852033,4604.122528803527,42,44,0.21800684563951442,11.0034900292657,KAR,28,moist_mean,twi_luke,lm
0.2674615358231596,0.2500201438189491,10.422713729036136,15.334873257741833,3.2484617049797164e-4,1,-164.545302347959,335.090604695918,340.4431735976728,4562.584382052411,42,44,0.21339196680464914,11.053229751862792,KAR,28,moist_mean,dtw_0_5ha,lm
0.40385163463145946,0.38965762593220854,9.402487646731434,28.452260611392408,3.5768798330203097e-6,1,-160.01272420850788,326.02544841701575,331.37801731877056,3713.084505771363,42,44,0.34454612669853063,10.061808564737362,KAR,28,moist_mean,swi,lm
0.27537367453178385,0.25812066678254064,11.056805139256348,15.960908296923614,2.553541765541834e-4,1,-167.1438829939928,340.2877659879856,345.6403348897404,5134.623475274394,42,44,0.22868326497902022,11.687945218137335,KAR,29,moist_mean,twi_luke,lm
0.253613490466639,0.23584238309679706,11.221592469566788,14.27111350961889,4.92545776191602e-4,1,-167.79480725675432,341.58961451350865,346.94218341526346,5288.813777227598,42,44,0.19986944827741712,11.924400098971885,KAR,29,moist_mean,dtw_0_5ha,lm
0.4011631271426523,0.3869051063603346,10.051407233919171,28.13596173461592,3.94321261511272e-6,1,-162.9492116280823,331.8984232561646,337.2509921579194,4243.293070047472,42,44,0.33637788660268614,10.833395634732256,KAR,29,moist_mean,swi,lm
0.2649653498674643,0.2474645248643087,11.683042666890845,15.14016338199415,3.503202878813739e-4,1,-169.56794673125,345.1358934625,350.4884623642548,5732.726410168462,42,44,0.20711192656145425,12.007195831494652,KAR,30,moist_mean,twi_luke,lm
0.23605262955714684,0.2178634064513646,11.910603754761947,12.9776092241184,8.277439672773998e-4,1,-170.41673442484353,346.83346884968705,352.18603775144186,5958.224235723875,42,44,0.1779193157632792,12.250480104025248,KAR,30,moist_mean,dtw_0_5ha,lm
0.3821110391465868,0.3673993972215055,10.711672217590017,25.973378164890047,7.780303101549491e-6,1,-165.74855148522377,337.49710297044754,342.84967187220235,4819.076711277773,42,44,0.32009345160551056,11.111365123075645,KAR,30,moist_mean,swi,lm
0.25804712347383074,0.24038157879463629,11.838293185407588,14.607368646704922,4.3138701570513775e-4,1,-170.14879146380045,346.2975829276009,351.6501518293557,5886.097792834045,42,44,0.19906108169758557,12.083210300914622,KAR,31,moist_mean,twi_luke,lm
0.2138648467943455,0.19514734314659188,12.185673523551515,11.425927881147324,0.0015746643973122254,1,-171.42133737282913,348.84267474565826,354.19524364741306,6236.606847348545,42,44,0.1453312146790863,12.538248874721628,KAR,31,moist_mean,dtw_0_5ha,lm
0.3898217230755254,0.37529366886303794,10.735673650369092,26.832342265109165,5.9233935153882445e-6,1,-165.84703112831212,337.69406225662425,343.04663115837906,4840.696926543627,42,44,0.331998047379298,11.022560149373517,KAR,31,moist_mean,swi,lm
0.26270745013653296,0.24427513638994636,12.123276581914988,14.252548743924324,5.197987299823353e-4,1,-163.36617109121315,332.7323421824263,337.9453510372764,5878.953403264335,40,42,0.19503693660826737,12.438721435699028,KAR,32,moist_mean,twi_luke,lm
0.22914660325166877,0.20987526833296055,12.39612610956595,11.89054127377638,0.0013420353598020051,1,-164.3009535048731,334.6019070097462,339.8149158645963,6146.557700970506,40,42,0.15568898294354877,12.780399318209149,KAR,32,moist_mean,dtw_0_5ha,lm
0.39192874864762556,0.37672696736381617,11.009746670107978,25.78176473733698,9.243799058670332e-6,1,-159.31962448571346,324.6392489714269,329.852257826277,4848.580869598148,40,42,0.3267470158474495,11.351445588210492,KAR,32,moist_mean,swi,lm
0.2226654793853737,0.20323211637000815,12.364388258306144,11.457897390653157,0.0016059841770029353,1,-164.1932828431785,334.386565686357,339.5995745412071,6115.123880085555,40,42,0.16034244930832084,12.615197569419353,KAR,33,moist_mean,twi_luke,lm
0.20566196044115193,0.18580350945218083,12.498886865591802,10.35639489481685,0.0025593693579392734,1,-164.6476877098327,335.2953754196654,340.5083842745155,6248.88691515453,40,42,0.12774160267144213,12.924928115485168,KAR,33,moist_mean,dtw_0_5ha,lm
0.35422738056335923,0.33808306507744323,11.269599186430126,21.941306887392045,3.220568770298521e-5,1,-160.29939298347935,326.5987859669587,331.8117948218088,5080.154632911462,40,42,0.28916093210709126,11.584226445985092,KAR,33,moist_mean,swi,lm
0.2223568353223758,0.20291575620543534,11.522666669145789,11.43747391720751,0.0016197308742465016,1,-161.23210157445848,328.46420314891697,333.67721200376707,5310.873886729732,40,42,0.16044885014469257,11.701872821934113,KAR,34,moist_mean,twi_luke,lm
0.18175952393694642,0.16130351203537008,11.819614133990182,8.885384150707306,0.0048730201825675995,1,-162.300760330235,330.60152066047,335.8145295153201,5588.131131056818,40,42,0.10669030556912575,12.146138958075964,KAR,34,moist_mean,dtw_0_5ha,lm
0.3425530015890369,0.32611682662876285,10.594810484678336,20.84140637447466,4.6773584890459864e-5,1,-157.7061257284351,321.4122514568702,326.6252603117203,4490.000368249999,40,42,0.2776528080267977,10.843506604318808,KAR,34,moist_mean,swi,lm
0.195380004798344,0.1752645049183027,10.9964064854138,9.712908253013392,0.003381311700623054,1,-159.2687034708657,324.5374069417314,329.7504157965815,4836.838223698027,40,42,0.12628976636710976,11.189240569374906,KAR,35,moist_mean,twi_luke,lm
0.15467344181250794,0.13354027785782074,11.271134485375095,7.318991237854927,0.00997709497115679,1,-160.30511440823219,326.61022881646437,331.8232376713145,5081.538903496468,40,42,0.08543993786544182,11.498665031561034,KAR,35,moist_mean,dtw_0_5ha,lm
0.311141967440217,0.29392051662622243,10.174667795942199,18.06711703913908,1.2409608790782875e-4,1,-156.0066703804633,318.0133407609266,323.2263496157767,4140.954590311331,40,42,0.2439268869122202,10.39141378346707,KAR,35,moist_mean,swi,lm
0.20754585587706123,0.1877345022739878,10.489666231860529,10.476106783781963,0.0024314111715931608,1,-157.28723032165496,320.5744606433099,325.78746949816,4401.323906233402,40,42,0.14171331390114128,10.620423595443054,KAR,36,moist_mean,twi_luke,lm
