fit_area,week,resp,pred_area,model,loocv_R2,loocv_rmse
PIS,35,moist_mean,VAR,gam,0.009083794116678498,18.59255423293834
PIS,35,moist_mean,TII,gam,0.3487798398945897,15.91387490441577
PIS,35,moist_mean,HYY,gam,0.2886920031352414,16.20889534951759
PIS,35,moist_mean,KAR,gam,0.10954679652395613,12.71614689907613
PIS,35,moist_mean,PIS,gam,0.23090663892564614,12.16004763481209
PIS,36,moist_mean,KIL,lm,0.09549942595359444,15.483490592229545
PIS,36,moist_mean,VAR,lm,0.0577002558423209,17.106834603927332
PIS,36,moist_mean,TII,lm,0.3257111631344872,17.997390919055693
PIS,36,moist_mean,HYY,lm,0.3128940140662514,15.6276928663876
PIS,36,moist_mean,KAR,lm,0.09531428070408207,12.291908146219686
PIS,36,moist_mean,PIS,lm,0.23917232632520036,11.79317877252188
PIS,36,moist_mean,KIL,gam,0.08167005727059072,15.944492943993836
PIS,36,moist_mean,VAR,gam,0.0021200267558178945,18.868491444389274
PIS,36,moist_mean,TII,gam,0.3918359544778822,16.463181553582423
PIS,36,moist_mean,HYY,gam,0.31459911561141124,15.616451443481704
PIS,36,moist_mean,KAR,gam,0.08817826003832718,13.502185772196952
PIS,36,moist_mean,PIS,gam,0.22676970451997822,12.265192870101117
PIS,37,moist_mean,KIL,lm,0.08559246266623384,12.696108920347742
PIS,37,moist_mean,VAR,lm,0.0542862626833279,16.745858646398446
PIS,37,moist_mean,TII,lm,0.2982134086459659,14.408299807007806
PIS,37,moist_mean,HYY,lm,0.2775488024299664,16.870864059404028
PIS,37,moist_mean,KAR,lm,0.06551181755693093,10.825122172634043
PIS,37,moist_mean,PIS,lm,0.22471775401513241,10.99355261289222
PIS,37,moist_mean,KIL,gam,0.0688623616764084,13.52403983690216
PIS,37,moist_mean,VAR,gam,0.0034673359898876347,18.860838048474015
PIS,37,moist_mean,TII,gam,0.3743522765493929,12.980184569964587
PIS,37,moist_mean,HYY,gam,0.23761176943656195,16.99434712401988
PIS,37,moist_mean,KAR,gam,0.06047537035322143,12.115787475837896
PIS,37,moist_mean,PIS,gam,0.22084177277923966,11.3704376392187
PIS,38,moist_mean,KIL,lm,0.12532125142008277,12.297208600478697
PIS,38,moist_mean,VAR,lm,0.14045658594772065,14.851216553179652
PIS,38,moist_mean,TII,lm,0.36348765246673087,13.435655390371444
PIS,38,moist_mean,HYY,lm,0.27648996671383164,16.99469871632415
PIS,38,moist_mean,KAR,lm,0.13341475063498529,11.781666652145189
PIS,38,moist_mean,PIS,lm,0.3808286735067964,10.024449522980147
PIS,38,moist_mean,KIL,gam,0.11792245356585894,12.650965659082733
PIS,38,moist_mean,VAR,gam,0.04644303177990393,16.060560058141434
PIS,38,moist_mean,TII,gam,0.41308421534629775,12.529673559609444
PIS,38,moist_mean,HYY,gam,0.3009272761836838,16.809673953378027
PIS,38,moist_mean,KAR,gam,0.1259366092594766,12.368523940547359
PIS,38,moist_mean,PIS,gam,0.36251656914117164,10.395325564117886
PIS,39,moist_mean,KIL,lm,0.1149015975004816,13.352603577148349
PIS,39,moist_mean,VAR,lm,0.08648399046708308,15.049646933975806
PIS,39,moist_mean,TII,lm,0.3199326732386803,15.56826276442547
PIS,39,moist_mean,HYY,lm,0.2927809341501835,18.255935977817003
PIS,39,moist_mean,KAR,lm,0.1423323086259623,13.830707321788438
PIS,39,moist_mean,PIS,lm,0.3537089408022548,11.189268512860462
PIS,39,moist_mean,KIL,gam,0.09958569244889148,13.853611199153093
PIS,39,moist_mean,VAR,gam,0.009825127733913546,16.40838068403453
PIS,39,moist_mean,TII,gam,0.3725149646005105,14.490427150130879
PIS,39,moist_mean,HYY,gam,0.31485736311484797,18.201420461660412
PIS,39,moist_mean,KAR,gam,0.16530994670408594,14.141396189485535
PIS,39,moist_mean,PIS,gam,0.33166193371532593,11.66398385699259
PIS,40,moist_mean,KIL,lm,0.09793432691624361,13.34136794034715
PIS,40,moist_mean,VAR,lm,0.09366850647498252,15.040130190137486
PIS,40,moist_mean,TII,lm,0.3188064068429917,15.499073399729546
PIS,40,moist_mean,HYY,lm,0.2920645055758889,18.805412886078056
PIS,40,moist_mean,KAR,lm,0.1415817079586428,13.664237400041735
PIS,40,moist_mean,PIS,lm,0.35644049213091067,11.214322019320411
PIS,40,moist_mean,KIL,gam,0.08970979350113234,13.755737287894265
PIS,40,moist_mean,VAR,gam,0.012132589517675749,16.389579924759964
PIS,40,moist_mean,TII,gam,0.37144328172630575,14.446294718754258
PIS,40,moist_mean,HYY,gam,0.32142114426582585,18.72702131443101
PIS,40,moist_mean,KAR,gam,0.17205254371768355,13.904442245902079
PIS,40,moist_mean,PIS,gam,0.3309994788610312,11.729514033275395
PIS,41,moist_mean,KIL,lm,0.07160348831974271,13.123455179425395
PIS,41,moist_mean,VAR,lm,0.07648310004979514,14.356964472019927
PIS,41,moist_mean,TII,lm,0.27369209450385384,14.542708660577775
PIS,41,moist_mean,HYY,lm,0.19293101934357057,16.16775920947953
PIS,41,moist_mean,KAR,lm,0.12164393472982908,11.844562676757887
PIS,41,moist_mean,PIS,lm,0.33901292655747595,10.69595897229045
PIS,41,moist_mean,KIL,gam,0.062426281702624695,13.864989902982336
PIS,41,moist_mean,VAR,gam,5.419528808447546e-4,16.154001124904447
PIS,41,moist_mean,TII,gam,0.34289709499793364,13.291102721572058
PIS,41,moist_mean,HYY,gam,0.19369358273459203,16.298003320154486
PIS,41,moist_mean,KAR,gam,0.14286589578013573,12.592472342145202
PIS,41,moist_mean,PIS,gam,0.34053332371999595,10.955620900814113
PIS,42,moist_mean,KIL,lm,NA,NA
PIS,42,moist_mean,VAR,lm,0.0558091579568917,14.87502667956805
PIS,42,moist_mean,TII,lm,0.2659256221718556,14.6795667339532
PIS,42,moist_mean,HYY,lm,0.2114222848749854,14.599541702933042
PIS,42,moist_mean,KAR,lm,0.13270238100229415,11.576630121893874
PIS,42,moist_mean,PIS,lm,0.3896574164144756,10.093771723561769
PIS,42,moist_mean,KIL,gam,NA,NA
PIS,42,moist_mean,VAR,gam,9.12556413625421e-6,16.567306779228893
PIS,42,moist_mean,TII,gam,0.32597643184681424,13.556140983565887
PIS,42,moist_mean,HYY,gam,0.20316394174528798,14.793796644198883
PIS,42,moist_mean,KAR,gam,0.15718004087518653,12.169527375493512
PIS,42,moist_mean,PIS,gam,0.37898456208756853,10.450380353803938
PIS,43,moist_mean,KIL,lm,NA,NA
PIS,43,moist_mean,VAR,lm,0.2402289864687067,13.823649917595658
PIS,43,moist_mean,TII,lm,0.383119077847664,12.377914520811045
PIS,43,moist_mean,HYY,lm,0.27237010477828283,13.944459723890885
PIS,43,moist_mean,KAR,lm,0.2795917523745951,10.210623950990088
PIS,43,moist_mean,PIS,lm,0.4420657761988567,9.43029935977774
PIS,43,moist_mean,KIL,gam,NA,NA
PIS,43,moist_mean,VAR,gam,0.1081624780149177,15.188598528368999
PIS,43,moist_mean,TII,gam,0.42592494796304275,11.516160394439714
PIS,43,moist_mean,HYY,gam,0.31047768377534984,13.638991626985355
PIS,43,moist_mean,KAR,gam,0.30892701611508094,10.370902633367844
PIS,43,moist_mean,PIS,gam,0.43857080124442777,9.656944498156566
PIS,44,moist_mean,KIL,lm,NA,NA
PIS,44,moist_mean,VAR,lm,0.39709583431091555,10.990958462219854
PIS,44,moist_mean,TII,lm,0.48354520856872046,11.446612615977067
PIS,44,moist_mean,HYY,lm,0.35282952487938635,13.493140345281267
PIS,44,moist_mean,KAR,lm,0.3240599667326955,10.774239955261706
PIS,44,moist_mean,PIS,lm,0.3786206757079214,10.682958230595553
PIS,44,moist_mean,KIL,gam,NA,NA
PIS,44,moist_mean,VAR,gam,0.27604451703138455,12.014474628480214
PIS,44,moist_mean,TII,gam,0.5337836045005132,10.532107266141661
PIS,44,moist_mean,HYY,gam,0.40328517843738204,13.061964024569525
PIS,44,moist_mean,KAR,gam,0.3857244668577,10.667260667204987
PIS,44,moist_mean,PIS,gam,0.36200073274113514,11.201326168032933
HYY,18,moist_mean,KIL,lm,NA,NA
HYY,18,moist_mean,VAR,lm,NA,NA
HYY,18,moist_mean,TII,lm,NA,NA
HYY,18,moist_mean,PIS,lm,NA,NA
HYY,18,moist_mean,KAR,lm,0.18172468728855337,13.675880419615392
HYY,18,moist_mean,HYY,lm,0.5683597667209153,10.430685884896945
HYY,18,moist_mean,KIL,gam,NA,NA
HYY,18,moist_mean,VAR,gam,NA,NA
HYY,18,moist_mean,TII,gam,NA,NA
HYY,18,moist_mean,PIS,gam,NA,NA
HYY,18,moist_mean,KAR,gam,0.23044878889548592,13.225617050918304
HYY,18,moist_mean,HYY,gam,0.4505757970418192,12.380667133619292
HYY,19,moist_mean,KIL,lm,NA,NA
HYY,19,moist_mean,VAR,lm,NA,NA
HYY,19,moist_mean,TII,lm,0.3721168221814429,15.312393264546643
HYY,19,moist_mean,PIS,lm,0.053837070428306565,16.481292460179723
HYY,19,moist_mean,KAR,lm,0.009424423655835524,16.962865038402686
HYY,19,moist_mean,HYY,lm,0.5296290055614618,10.765889836760824
HYY,19,moist_mean,KIL,gam,NA,NA
HYY,19,moist_mean,VAR,gam,NA,NA
HYY,19,moist_mean,TII,gam,0.40232014513190906,15.018977399674268
HYY,19,moist_mean,PIS,gam,0.05602878991333332,16.04463458235078
HYY,19,moist_mean,KAR,gam,0.01487077919562892,16.565484110025977
HYY,19,moist_mean,HYY,gam,0.42756160906941193,12.294059144384343
HYY,20,moist_mean,KIL,lm,NA,NA
HYY,20,moist_mean,VAR,lm,NA,NA
HYY,20,moist_mean,TII,lm,0.35166166278629596,15.799620882252588
HYY,20,moist_mean,PIS,lm,0.0037099243709508146,17.387575893767835
HYY,20,moist_mean,KAR,lm,0.010899256535949649,16.870272144512317
HYY,20,moist_mean,HYY,lm,0.3798891162640547,12.501972401452129
HYY,20,moist_mean,KIL,gam,NA,NA
HYY,20,moist_mean,VAR,gam,NA,NA
HYY,20,moist_mean,TII,gam,0.35166660901312674,15.79947519398775
HYY,20,moist_mean,PIS,gam,0.003710486049929437,17.38755533970227
HYY,20,moist_mean,KAR,gam,0.010901094935291785,16.870255544597896
HYY,20,moist_mean,HYY,gam,0.3100686764267078,13.516921429967148
HYY,21,moist_mean,KIL,lm,NA,NA
HYY,21,moist_mean,VAR,lm,NA,NA
HYY,21,moist_mean,TII,lm,0.2827119270750194,16.351181381476216
HYY,21,moist_mean,PIS,lm,0.006233740275545221,17.63833520472612
HYY,21,moist_mean,KAR,lm,0.005029120752487028,18.204075892569417
HYY,21,moist_mean,HYY,lm,0.32514507702787165,13.074899071284174
HYY,21,moist_mean,KIL,gam,NA,NA
HYY,21,moist_mean,VAR,gam,NA,NA
HYY,21,moist_mean,TII,gam,0.41332334795472375,15.17053654561463
HYY,21,moist_mean,PIS,gam,0.003152362267564847,16.157293518995882
HYY,21,moist_mean,KAR,gam,0.03918326835542688,16.522917224985484
HYY,21,moist_mean,HYY,gam,0.2326523920296494,14.568218168814651
HYY,22,moist_mean,KIL,lm,NA,NA
HYY,22,moist_mean,VAR,lm,NA,NA
HYY,22,moist_mean,TII,lm,0.2604273685859302,16.871909795412158
HYY,22,moist_mean,PIS,lm,0.022197933516420375,17.36993347460776
HYY,22,moist_mean,KAR,lm,0.012864972392279139,18.700650197910154
HYY,22,moist_mean,HYY,lm,0.3301017778887144,13.217273548642853
HYY,22,moist_mean,KIL,gam,NA,NA
HYY,22,moist_mean,VAR,gam,NA,NA
HYY,22,moist_mean,TII,gam,0.38305291392594226,15.678494079394035
HYY,22,moist_mean,PIS,gam,0.018276051274115673,15.934625724365791
HYY,22,moist_mean,KAR,gam,0.07190516601466525,16.98032760637904
HYY,22,moist_mean,HYY,gam,0.23353441362355346,14.82431262731545
HYY,23,moist_mean,KIL,lm,NA,NA
HYY,23,moist_mean,VAR,lm,0.2655062005770124,20.635667612521086
HYY,23,moist_mean,TII,lm,0.26625652547993267,15.765610725637252
HYY,23,moist_mean,PIS,lm,0.0977868919496912,15.207120402390165
HYY,23,moist_mean,KAR,lm,0.02818986371963105,17.765107008262508
HYY,23,moist_mean,HYY,lm,0.31727673180196203,12.749853450588516
HYY,23,moist_mean,KIL,gam,NA,NA
HYY,23,moist_mean,VAR,gam,0.3201389468376329,18.39315130777049
HYY,23,moist_mean,TII,gam,0.367643214638054,14.809359165645565
HYY,23,moist_mean,PIS,gam,0.10895768596284243,14.24084465085716
HYY,23,moist_mean,KAR,gam,0.09749706998913764,16.41475701929502
HYY,23,moist_mean,HYY,gam,0.22936224277429534,14.14810485583019
HYY,24,moist_mean,KIL,lm,0.18599302666792994,21.482954037778946
HYY,24,moist_mean,VAR,lm,0.2642518725754225,20.353696730912315
HYY,24,moist_mean,TII,lm,0.27002119606787156,15.469878557949867
HYY,24,moist_mean,PIS,lm,0.13492644326279826,15.367710445968521
HYY,24,moist_mean,KAR,lm,0.041534228341986876,18.88022968703051
HYY,24,moist_mean,HYY,lm,0.3383759954938733,12.025933606715046
HYY,24,moist_mean,KIL,gam,0.24697885797362623,19.802745140648206
HYY,24,moist_mean,VAR,gam,0.2974871621335175,18.65617238062751
HYY,24,moist_mean,TII,gam,0.35648161385707156,14.678967124003403
HYY,24,moist_mean,PIS,gam,0.1615235632422992,14.26381181715301
HYY,24,moist_mean,KAR,gam,0.10390967409987938,17.732511352162703
HYY,24,moist_mean,HYY,gam,0.23333011566170198,13.633559201796542
HYY,25,moist_mean,KIL,lm,0.2268255883393827,18.409477821055017
HYY,25,moist_mean,VAR,lm,0.3147925560871763,17.375799349409032
HYY,25,moist_mean,TII,lm,0.29702534830022065,13.543435187422142
HYY,25,moist_mean,PIS,lm,0.3682608129669154,12.426544648676412
HYY,25,moist_mean,KAR,lm,0.08699646954030128,15.99386383876995
HYY,25,moist_mean,HYY,lm,0.3239519048525271,11.265620896777952
HYY,25,moist_mean,KIL,gam,0.22391529974258592,19.43961142870041
HYY,25,moist_mean,VAR,gam,0.27426993273052147,18.670888189779173
HYY,25,moist_mean,TII,gam,0.30111412785812613,13.383567807015957
HYY,25,moist_mean,PIS,gam,0.35244245607669744,13.308112800713785
HYY,25,moist_mean,KAR,gam,0.09683997296427346,16.061346096422504
HYY,25,moist_mean,HYY,gam,0.21019472124886993,12.978382241130442
HYY,26,moist_mean,KIL,lm,0.26506732745442546,19.330075554022304
HYY,26,moist_mean,VAR,lm,0.28053841295465753,19.667176415627214
HYY,26,moist_mean,TII,lm,0.2850938828290058,15.09660733189037
HYY,26,moist_mean,PIS,lm,0.4174885097713806,12.234703462135514
HYY,26,moist_mean,KAR,lm,0.10695580805244803,15.236596642430568
HYY,26,moist_mean,HYY,lm,0.3429824763757017,10.76011724000868
HYY,26,moist_mean,KIL,gam,0.2599148474628282,20.4443221623951
HYY,26,moist_mean,VAR,gam,0.23073359696701792,21.16302197003773
HYY,26,moist_mean,TII,gam,0.28881955354928,14.835297504572027
HYY,26,moist_mean,PIS,gam,0.38346998559150813,13.49671814690165
HYY,26,moist_mean,KAR,gam,0.12090164645486137,15.319789528197289
HYY,26,moist_mean,HYY,gam,0.24881997713068427,12.073152981259009
HYY,27,moist_mean,KIL,lm,0.09177872223811866,13.782359740198572
HYY,27,moist_mean,VAR,lm,0.08987926697930047,17.86134674343284
HYY,27,moist_mean,TII,lm,0.2370253392967302,15.659861711184742
HYY,27,moist_mean,PIS,lm,0.0010077550096520968,15.068243352533312
HYY,27,moist_mean,KAR,lm,0.00301711294852699,14.39533086574455
HYY,27,moist_mean,HYY,lm,0.2308501899933331,9.97959823080368
HYY,27,moist_mean,KIL,gam,0.096710866863761,16.766415654100268
HYY,27,moist_mean,VAR,gam,0.03152696067453574,25.741677636248617
HYY,27,moist_mean,TII,gam,0.24625083074376997,14.857598963095038
HYY,27,moist_mean,PIS,gam,0.01022420103672624,16.68893181330655
HYY,27,moist_mean,KAR,gam,7.018543647654127e-4,14.82005322474396
HYY,27,moist_mean,HYY,gam,0.19233312618166523,10.503652832657508
HYY,28,moist_mean,KIL,lm,0.08978516285917378,14.374539313050047
HYY,28,moist_mean,VAR,lm,0.10174589702590926,19.371070738328857
HYY,28,moist_mean,TII,lm,0.2746425437243082,15.22748384808464
HYY,28,moist_mean,PIS,lm,0.013431812771188125,17.063656750631253
HYY,28,moist_mean,KAR,lm,0.008118427579654626,17.13634318489513
HYY,28,moist_mean,HYY,lm,0.3163780065748405,11.086141682063886
HYY,28,moist_mean,KIL,gam,0.10909371140765364,16.289598475219627
HYY,28,moist_mean,VAR,gam,0.04807794410133443,26.402720389058516
HYY,28,moist_mean,TII,gam,0.28079230382923615,14.601239669337419
HYY,28,moist_mean,PIS,gam,9.142557292450011e-4,17.917499324547443
HYY,28,moist_mean,KAR,gam,6.420091257868169e-4,17.52404656551785
HYY,28,moist_mean,HYY,gam,0.23268709208864277,12.285650345562788
HYY,29,moist_mean,KIL,lm,0.09004981961259756,17.256631454072856
HYY,29,moist_mean,VAR,lm,0.06217574043508424,20.980531119651857
HYY,29,moist_mean,TII,lm,0.28798373567883107,16.893988258307242
HYY,29,moist_mean,PIS,lm,0.01361422085908935,18.085594260883557
HYY,29,moist_mean,KAR,lm,0.007227904387442706,17.95833825665848
HYY,29,moist_mean,HYY,lm,0.34070310430204337,11.002305762816786
HYY,29,moist_mean,KIL,gam,0.0991084905658587,21.223430933011837
HYY,29,moist_mean,VAR,gam,0.01664557932301546,30.312666867816926
HYY,29,moist_mean,TII,gam,0.2956269400213708,15.917798251208938
HYY,29,moist_mean,PIS,gam,5.686721662447277e-4,20.85513352808507
HYY,29,moist_mean,KAR,gam,2.9827820255625776e-5,18.46412328215189
HYY,29,moist_mean,HYY,gam,0.2563201380390052,12.26023424493438
HYY,30,moist_mean,KIL,lm,0.04662127318365835,21.556691598451813
HYY,30,moist_mean,VAR,lm,0.021997037083679522,24.128310529108326
HYY,30,moist_mean,TII,lm,0.3210588266598975,19.457632700525732
HYY,30,moist_mean,PIS,lm,0.018465610247347324,20.479213243831914
HYY,30,moist_mean,KAR,lm,0.0033374450396723506,16.879524347646814
HYY,30,moist_mean,HYY,lm,0.3372734344583837,10.709824640020942
HYY,30,moist_mean,KIL,gam,0.05278970304365702,27.674156490475916
HYY,30,moist_mean,VAR,gam,4.935883192046099e-4,36.351333453273
HYY,30,moist_mean,TII,gam,0.3318346445637464,17.927723182143424
HYY,30,moist_mean,PIS,gam,0.0026190530584944225,26.39214951199095
HYY,30,moist_mean,KAR,gam,0.0017296529250132315,17.457988473434085
HYY,30,moist_mean,HYY,gam,0.2801450107643032,11.590584476343384
HYY,31,moist_mean,KIL,lm,0.058301100157689634,17.778856983292254
HYY,31,moist_mean,VAR,lm,0.014151497010290282,22.098739633557773
HYY,31,moist_mean,TII,lm,0.33259812581071785,18.28444637892631
HYY,31,moist_mean,PIS,lm,9.55879541410167e-5,17.977701873631016
HYY,31,moist_mean,KAR,lm,0.007919386102866006,14.851037349013124
HYY,31,moist_mean,HYY,lm,0.2505905645697057,10.866524817754815
HYY,31,moist_mean,KIL,gam,0.06925488692838075,21.617198684326777
HYY,31,moist_mean,VAR,gam,1.955909106960674e-4,30.849438840809597
HYY,31,moist_mean,TII,gam,0.3434713739242235,17.192558203576535
HYY,31,moist_mean,PIS,gam,0.005658374351765067,21.31473502056115
HYY,31,moist_mean,KAR,gam,0.018097356295409518,15.292488440699591
HYY,31,moist_mean,HYY,gam,0.18388479200520924,11.887336713252834
HYY,32,moist_mean,KIL,lm,0.11614808449717388,18.875482759021423
HYY,32,moist_mean,VAR,lm,0.032762336273301614,22.45402933035978
HYY,32,moist_mean,TII,lm,0.33463439557252717,20.39583383494371
HYY,32,moist_mean,PIS,lm,0.01374682546858871,17.74256554899483
HYY,32,moist_mean,KAR,lm,0.007457706654846811,15.63911990589919
HYY,32,moist_mean,HYY,lm,0.31377407759050685,11.159525673614029
HYY,32,moist_mean,KIL,gam,0.12043537278869171,23.749982813550012
HYY,32,moist_mean,VAR,gam,0.0016171218575366298,31.577041472676648
HYY,32,moist_mean,TII,gam,0.34538662806114634,19.161995067391285
HYY,32,moist_mean,PIS,gam,0.029246673733584395,23.363366663024497
HYY,32,moist_mean,KAR,gam,0.0183434556424552,16.29729954928184
HYY,32,moist_mean,HYY,gam,0.2434845077196593,12.250276386642225
HYY,33,moist_mean,KIL,lm,0.13501250098499892,21.653490322421828
HYY,33,moist_mean,VAR,lm,0.04951548582010142,25.184638883700956
HYY,33,moist_mean,TII,lm,0.32396410817627197,22.644303921211318
HYY,33,moist_mean,PIS,lm,0.0038825876261056125,17.59348850264586
HYY,33,moist_mean,KAR,lm,0.0016214778636567443,16.193611099784533
HYY,33,moist_mean,HYY,lm,0.3684639256118821,10.982946630178464
HYY,33,moist_mean,KIL,gam,0.13107098846793375,27.557787255775768
HYY,33,moist_mean,VAR,gam,0.003414061484027771,35.78300064001593
HYY,33,moist_mean,TII,gam,0.33549754331990367,21.20931673058445
HYY,33,moist_mean,PIS,gam,0.014556696672019807,23.629789818454753
HYY,33,moist_mean,KAR,gam,0.009385478457913638,17.139564444383595
HYY,33,moist_mean,HYY,gam,0.3502711384956342,11.269051214392503
HYY,34,moist_mean,KIL,lm,0.09535884812358188,23.02960310802191
HYY,34,moist_mean,VAR,lm,0.04584522227102164,25.800611011166716
HYY,34,moist_mean,TII,lm,0.31640258496244283,22.868083348204745
HYY,34,moist_mean,PIS,lm,0.009521013469613697,18.15316748339288
HYY,34,moist_mean,KAR,lm,5.77238053225076e-4,16.771942005168487
HYY,34,moist_mean,HYY,lm,0.35116056768067017,10.588953450751923
HYY,34,moist_mean,KIL,gam,0.09735111737393795,28.756814899975673
HYY,34,moist_mean,VAR,gam,0.002892974720232681,36.11479593165064
HYY,34,moist_mean,TII,gam,0.3273517856299095,21.44736185067526
HYY,34,moist_mean,PIS,gam,3.031714271922988e-6,23.142990497480646
HYY,34,moist_mean,KAR,gam,0.006695640568176565,18.100101295029926
HYY,34,moist_mean,HYY,gam,0.33856272240867374,10.778427834793403
HYY,35,moist_mean,KIL,lm,0.051016283185128,23.721425477502336
HYY,35,moist_mean,VAR,lm,0.029549614480323057,26.85388236464103
HYY,35,moist_mean,TII,lm,0.32532270406528085,23.192756243123906
HYY,35,moist_mean,PIS,lm,0.029410970255651755,20.65282790771052
HYY,35,moist_mean,KAR,lm,0.007698203638557014,18.70473788932479
HYY,35,moist_mean,HYY,lm,0.3419154257287181,10.591144497765574
HYY,35,moist_mean,KIL,gam,0.051480225775790006,30.08697671682936
HYY,35,moist_mean,VAR,gam,9.219322792182376e-4,38.65809258910815
HYY,35,moist_mean,TII,gam,0.3338337773977154,21.60336394092169
HYY,35,moist_mean,PIS,gam,0.0029974858934697164,27.063642402853294
HYY,35,moist_mean,KAR,gam,0.020184395831584143,20.498355789243842
HYY,35,moist_mean,HYY,gam,0.33613816631595167,10.708602114185696
HYY,36,moist_mean,KIL,lm,0.08441824308936459,24.76402549755365
HYY,36,moist_mean,VAR,lm,0.05432832186094021,26.076741624449287
HYY,36,moist_mean,TII,lm,0.36399261077820644,23.218021335048835
HYY,36,moist_mean,PIS,lm,0.022527540336607064,19.706796972395274
HYY,36,moist_mean,KAR,lm,0.020676354184136138,20.84171323820809
HYY,36,moist_mean,HYY,lm,0.35990484942672263,10.580871233953001
HYY,36,moist_mean,KIL,gam,0.07103384260597258,30.616315745998513
HYY,36,moist_mean,VAR,gam,0.004243812213871328,36.29886401245983
HYY,36,moist_mean,TII,gam,0.3736626695710023,21.796033285428464
HYY,36,moist_mean,PIS,gam,0.002829746784928222,25.06494509141585
HYY,36,moist_mean,KAR,gam,0.038194859777223054,22.63515092121816
HYY,36,moist_mean,HYY,gam,0.351336725957476,10.717068704609455
HYY,37,moist_mean,KIL,lm,0.027278926094908156,20.205765612684047
HYY,37,moist_mean,VAR,lm,0.01852533765260107,23.43512885637486
HYY,37,moist_mean,TII,lm,0.3042537549668103,21.962643082563613
HYY,37,moist_mean,PIS,lm,0.016671529355094247,19.915113191109434
HYY,37,moist_mean,KAR,lm,0.017167912792422153,18.526508107830225
HYY,37,moist_mean,HYY,lm,0.30874865376126776,9.696173793525958
HYY,37,moist_mean,KIL,gam,0.029895044739023467,24.568727228687212
HYY,37,moist_mean,VAR,gam,6.069695097590443e-4,31.845491184406736
HYY,37,moist_mean,TII,gam,0.30554647023961,20.788670535848098
HYY,37,moist_mean,PIS,gam,6.056748564929795e-4,24.465494471989587
HYY,37,moist_mean,KAR,gam,0.028687068333895897,20.007594260143797
HYY,37,moist_mean,HYY,gam,0.3092507205240049,9.723036603989206
HYY,38,moist_mean,KIL,lm,0.01964843737150806,18.455526853022377
HYY,38,moist_mean,VAR,lm,0.015530574273704852,21.50110855039454
HYY,38,moist_mean,TII,lm,0.26254291340745733,21.296784497291444
HYY,38,moist_mean,PIS,lm,0.003773386447698082,17.88441336291905
HYY,38,moist_mean,KAR,lm,0.03176057593121813,14.098114755755729
HYY,38,moist_mean,HYY,lm,0.26732885160449255,9.346859661222716
HYY,38,moist_mean,KIL,gam,0.021439614563753772,22.05771511696253
HYY,38,moist_mean,VAR,gam,9.345857126837155e-4,28.53365834894682
HYY,38,moist_mean,TII,gam,0.268633274205068,20.341888114656374
HYY,38,moist_mean,PIS,gam,0.017459267951867377,21.8821415698892
HYY,38,moist_mean,KAR,gam,0.04883431623243668,14.963689197061614
HYY,38,moist_mean,HYY,gam,0.26054823516696596,9.448543257535007
HYY,39,moist_mean,KIL,lm,0.0736245886345229,22.681011823879913
HYY,39,moist_mean,VAR,lm,0.021050975748863936,25.782107789053892
HYY,39,moist_mean,TII,lm,0.2907548201611763,23.434673622858146
HYY,39,moist_mean,PIS,lm,0.010330074289220748,21.041226455747267
HYY,39,moist_mean,KAR,lm,5.615756604631539e-4,17.157456082343582
HYY,39,moist_mean,HYY,lm,0.34448769653068856,10.023798785002171
HYY,39,moist_mean,KIL,gam,0.08087240206318518,27.237743380549535
HYY,39,moist_mean,VAR,gam,0.00235886888952682,34.174772700540395
HYY,39,moist_mean,TII,gam,0.29760298898235166,22.2987129593825
HYY,39,moist_mean,PIS,gam,7.141244699083742e-5,24.998785304062704
HYY,39,moist_mean,KAR,gam,0.0055796369603768135,17.842491386732938
HYY,39,moist_mean,HYY,gam,0.33411636312033244,10.183643805399935
HYY,40,moist_mean,KIL,lm,0.06657912166665356,22.137636178412958
HYY,40,moist_mean,VAR,lm,0.025123134515875258,26.586903832971196
HYY,40,moist_mean,TII,lm,0.29556416189311197,23.44733369469816
HYY,40,moist_mean,PIS,lm,0.0017876003846616373,21.718902105881853
HYY,40,moist_mean,KAR,lm,0.005382088976813687,17.547757095258966
HYY,40,moist_mean,HYY,lm,0.3709263136160559,10.257872999105972
HYY,40,moist_mean,KIL,gam,0.06040059746832334,27.2518127666082
HYY,40,moist_mean,VAR,gam,0.002717699879114489,36.185263505271806
HYY,40,moist_mean,TII,gam,0.3034430300281199,22.166398128322854
HYY,40,moist_mean,PIS,gam,0.0022039844806443923,27.009751942811008
HYY,40,moist_mean,KAR,gam,0.015687005249598034,18.51091298924576
HYY,40,moist_mean,HYY,gam,0.3612277273639746,10.420383058830739
HYY,41,moist_mean,KIL,lm,0.02384304591227159,19.69110957254997
HYY,41,moist_mean,VAR,lm,0.018543683215461758,22.01141368941837
HYY,41,moist_mean,TII,lm,0.29065874826905297,19.46798477748935
HYY,41,moist_mean,PIS,lm,0.0892978090784624,18.75095286986452
HYY,41,moist_mean,KAR,lm,0.04867449002711463,16.428184824127047
HYY,41,moist_mean,HYY,lm,0.27931293802035717,9.805222584644723
HYY,41,moist_mean,KIL,gam,0.022013892109480085,24.666652209118013
HYY,41,moist_mean,VAR,gam,0.0018931076037963076,31.20234385464747
HYY,41,moist_mean,TII,gam,0.2988983661972032,18.319938421857984
