term,estimate,std.error,statistic,p.value,area,week,resp,model,edf,ref.df
wet_effect,-0.8963345578177621,4.973843301280122,-0.1802096494650468,0.8578757642082261,TII,30,moist_mean,lm,NA,NA
soil_typesilt,-1.1748892996271971,5.1322703271189125,-0.22892194384599793,0.820067658288466,TII,30,moist_mean,lm,NA,NA
soil_typepeat,6.732130936675241,6.2349348690867705,1.079743586425193,0.28656737784658703,TII,30,moist_mean,lm,NA,NA
s(pisr_summer_10m),NA,NA,2.079895176876552,0.17276204463867817,TII,30,moist_mean,gam,1.7891383046890537,1.9553661592930993
s(twi_luke),NA,NA,2.5340405988218615,0.11948253601542347,TII,30,moist_mean,gam,1.000045342594451,1.0000896422676055
s(dtw_0_5ha),NA,NA,1.6083528898406965,0.27756757834187723,TII,30,moist_mean,gam,1.7284460082496516,1.9260910030309037
s(tpi20),NA,NA,0.4556904825812582,0.5036626237040711,TII,30,moist_mean,gam,1.0000657463442055,1.0001265771631667
s(tpi500),NA,NA,0.7329786143877758,0.39715985893951483,TII,30,moist_mean,gam,1.0000416244465078,1.000082645522187
s(wet_effect),NA,NA,0.15717494892513856,0.6939363071839431,TII,30,moist_mean,gam,1.000019746755099,1.0000388088535017
(Intercept),33.971568670995744,9.156170380454537,3.71023771505105,6.1536017663578e-4,TII,31,moist_mean,lm,NA,NA
pisr_summer_10m,2.5980487501521785,7.842378265703642,0.33128327429881677,0.7421178778682128,TII,31,moist_mean,lm,NA,NA
twi_luke,8.33714800329984,2.7582300929378225,3.022644131338531,0.004306391683532247,TII,31,moist_mean,lm,NA,NA
dtw_0_5ha,-6.987142469066148,18.32564167349953,-0.3812768247657141,0.7049665877109277,TII,31,moist_mean,lm,NA,NA
tpi20,-6.472211575199711,6.787740612093758,-0.95351486526579,0.34591735858961603,TII,31,moist_mean,lm,NA,NA
tpi500,-7.092073627796136,25.52815311198015,-0.27781381585602777,0.7825514447349875,TII,31,moist_mean,lm,NA,NA
wet_effect,-0.06174945823924506,5.003703489690895,-0.01234075087911727,0.99021361087814,TII,31,moist_mean,lm,NA,NA
soil_typesilt,-0.8331435955643732,5.163081623265565,-0.16136556737939453,0.8725980344717683,TII,31,moist_mean,lm,NA,NA
soil_typepeat,6.392114220514709,6.272365949770778,1.019091403738697,0.31413561293413184,TII,31,moist_mean,lm,NA,NA
s(pisr_summer_10m),NA,NA,2.1608454723766792,0.16174349342559774,TII,31,moist_mean,gam,1.7953625709553656,1.9579693272754608
s(twi_luke),NA,NA,2.4364430063533233,0.1266168923259332,TII,31,moist_mean,gam,1.0000467240417559,1.0000924170181318
s(dtw_0_5ha),NA,NA,1.9005353260069902,0.21492101281112375,TII,31,moist_mean,gam,1.7652215283589765,1.9447301309410614
s(tpi20),NA,NA,0.5810546986797968,0.4505248717054598,TII,31,moist_mean,gam,1.0000887484947079,1.000171004486236
s(tpi500),NA,NA,0.48348308911391535,0.49098756035246804,TII,31,moist_mean,gam,1.0000420462779094,1.0000835372482024
s(wet_effect),NA,NA,0.0652086424088095,0.7998067314355892,TII,31,moist_mean,gam,1.0000217908568176,1.0000428785478035
(Intercept),33.61577769979807,9.285157047895316,3.6203779350633414,8.011720173149841e-4,TII,32,moist_mean,lm,NA,NA
pisr_summer_10m,3.42547566568235,7.95285701339738,0.43072265223828304,0.6689260294962103,TII,32,moist_mean,lm,NA,NA
twi_luke,8.769809175903474,2.7970863934368153,3.135337255395926,0.0031700774676714236,TII,32,moist_mean,lm,NA,NA
dtw_0_5ha,-5.7305864518580565,18.583802383704793,-0.30836458188357196,0.7593662674410386,TII,32,moist_mean,lm,NA,NA
tpi20,-6.990959160359252,6.883362253525353,-1.0156314462134828,0.3157611115758783,TII,32,moist_mean,lm,NA,NA
tpi500,-11.530825560945102,25.887778507643528,-0.44541579948779897,0.6583623431255068,TII,32,moist_mean,lm,NA,NA
wet_effect,-0.5731685481771878,5.074192680168911,-0.11295758444831229,0.9106154593969091,TII,32,moist_mean,lm,NA,NA
soil_typesilt,-0.6037998864675691,5.235816037833842,-0.11532106592449586,0.9087536003410601,TII,32,moist_mean,lm,NA,NA
soil_typepeat,6.75236821218979,6.360727300336841,1.0615717186668587,0.2946435150721324,TII,32,moist_mean,lm,NA,NA
s(pisr_summer_10m),NA,NA,2.1501392876837926,0.16027626036675385,TII,32,moist_mean,gam,1.794392247659105,1.9575720639062086
s(twi_luke),NA,NA,2.6994285536256686,0.1084179521026507,TII,32,moist_mean,gam,1.0000457168780623,1.0000904325991802
s(dtw_0_5ha),NA,NA,2.0226762656135957,0.1925941124089421,TII,32,moist_mean,gam,1.7785105114361754,1.9507988775751604
s(tpi20),NA,NA,0.6947231960622205,0.4097035468103187,TII,32,moist_mean,gam,1.000156325207398,1.00030119263831
s(tpi500),NA,NA,0.7795613510519934,0.3826923113272383,TII,32,moist_mean,gam,1.000037552268691,1.0000746282007658
s(wet_effect),NA,NA,0.14392537413533074,0.7064725061538031,TII,32,moist_mean,gam,1.000014500488255,1.0000285461163836
(Intercept),33.452167877197894,9.415272424796475,3.552968662818167,9.748614598191347e-4,TII,33,moist_mean,lm,NA,NA
pisr_summer_10m,4.222913025166282,8.064302515331434,0.5236550857483209,0.6033376815784337,TII,33,moist_mean,lm,NA,NA
twi_luke,9.935781305791863,2.836282709495856,3.5030997694718273,0.0011260488291977473,TII,33,moist_mean,lm,NA,NA
dtw_0_5ha,-3.244526075697304,18.844222152475478,-0.17217617418456754,0.8641461113082685,TII,33,moist_mean,lm,NA,NA
tpi20,-7.085987997880013,6.979820640749689,-1.0152106139390598,0.31595920985701925,TII,33,moist_mean,lm,NA,NA
tpi500,-18.12639155558544,26.250550837748516,-0.6905147121529935,0.4937613552022022,TII,33,moist_mean,lm,NA,NA
wet_effect,-1.6770819526510488,5.145298692662144,-0.325944527776936,0.7461241603798121,TII,33,moist_mean,lm,NA,NA
soil_typesilt,-0.8000346167234458,5.309186921453123,-0.15068872664676808,0.880960209083379,TII,33,moist_mean,lm,NA,NA
soil_typepeat,6.3771683290008445,6.449861864865981,0.988729442988366,0.3285949167904424,TII,33,moist_mean,lm,NA,NA
s(pisr_summer_10m),NA,NA,2.3499025766449324,0.13420825639706774,TII,33,moist_mean,gam,1.8072926883378453,1.9626901345808214
s(twi_luke),NA,NA,3.976650217306052,0.05315553782755428,TII,33,moist_mean,gam,1.0000410748970225,1.0000812751803325
s(dtw_0_5ha),NA,NA,1.9079826914675193,0.21027883928456303,TII,33,moist_mean,gam,1.7680385913276548,1.9460507226055008
s(tpi20),NA,NA,0.6729748850250141,0.4172527958795999,TII,33,moist_mean,gam,1.000506786409662,1.0009776557068704
s(tpi500),NA,NA,1.3349949226756308,0.2549493714120231,TII,33,moist_mean,gam,1.0000354027332774,1.000070341892967
s(wet_effect),NA,NA,0.3482109591812516,0.5585301897598421,TII,33,moist_mean,gam,1.0000199189036454,1.000039204522663
(Intercept),32.93827922052275,9.144994366778903,3.6017823411874272,8.458614426113282e-4,TII,34,moist_mean,lm,NA,NA
pisr_summer_10m,2.8531729723316146,7.8328058655510535,0.36425937541487735,0.7175362753742098,TII,34,moist_mean,lm,NA,NA
twi_luke,9.635234502365101,2.7548633996634138,3.497536213063168,0.0011442465333983652,TII,34,moist_mean,lm,NA,NA
dtw_0_5ha,-3.1942242133181242,18.303273411065817,-0.1745165545845453,0.8623184454779486,TII,34,moist_mean,lm,NA,NA
tpi20,-5.829916819863752,6.779455501752284,-0.8599387986774004,0.3948233662041889,TII,34,moist_mean,lm,NA,NA
tpi500,-20.768949517215955,25.49699347029172,-0.8145646482364781,0.4200278694029156,TII,34,moist_mean,lm,NA,NA
wet_effect,-2.2956462158649367,4.997595973523549,-0.4593501011340046,0.6484090981498605,TII,34,moist_mean,lm,NA,NA
soil_typesilt,-0.44647026768685166,5.156779570285729,-0.08657928104189132,0.9314273920814278,TII,34,moist_mean,lm,NA,NA
soil_typepeat,7.019822384134441,6.264709905297987,1.120534308890802,0.2690069956660802,TII,34,moist_mean,lm,NA,NA
s(pisr_summer_10m),NA,NA,3.030497295099858,0.07960816241580737,TII,34,moist_mean,gam,1.8451535572566005,1.9752118355228863
s(twi_luke),NA,NA,3.924166005171307,0.05467532369453493,TII,34,moist_mean,gam,1.0000369109242238,1.0000731036692636
s(dtw_0_5ha),NA,NA,1.6045820763450813,0.2711890984836675,TII,34,moist_mean,gam,1.7328917200940945,1.928453799284179
s(tpi20),NA,NA,0.3771024923276458,0.5536663445016071,TII,34,moist_mean,gam,1.0122529521177437,1.0236148837966554
s(tpi500),NA,NA,1.7620731894276798,0.19208215825716946,TII,34,moist_mean,gam,1.0000360471241623,1.0000715752160623
s(wet_effect),NA,NA,0.4644531912947277,0.49957269122043013,TII,34,moist_mean,gam,1.0000452531989839,1.000089003479615
(Intercept),33.803260934496585,8.90859521472215,3.7944546945666646,4.79445722744047e-4,TII,35,moist_mean,lm,NA,NA
pisr_summer_10m,2.0147437967867248,7.630326936578937,0.2640442294979875,0.7930685574646956,TII,35,moist_mean,lm,NA,NA
twi_luke,8.783476284335038,2.6836498651774434,3.2729591137457392,0.002165203298396704,TII,35,moist_mean,lm,NA,NA
dtw_0_5ha,-3.904455800680711,17.830131696516798,-0.2189807606100557,0.8277515082139526,TII,35,moist_mean,lm,NA,NA
tpi20,-5.930494035642356,6.6042058003590585,-0.8979874666110383,0.3744355235528034,TII,35,moist_mean,lm,NA,NA
tpi500,-24.402226637232676,24.837893268079508,-0.9824595980768333,0.3316357189518456,TII,35,moist_mean,lm,NA,NA
wet_effect,-2.6685776225079714,4.868407545069728,-0.5481417892408081,0.5865668487202002,TII,35,moist_mean,lm,NA,NA
soil_typesilt,-0.34531633182293486,5.023476227619098,-0.06874051277965323,0.9455303340642953,TII,35,moist_mean,lm,NA,NA
soil_typepeat,7.486289039568491,6.1027664365437655,1.226704170544706,0.2269319446299,TII,35,moist_mean,lm,NA,NA
s(pisr_summer_10m),NA,NA,1.8679596911916778,0.22085256619438154,TII,35,moist_mean,gam,1.7600431806003878,1.928146775732831
s(twi_luke),NA,NA,3.079617125962881,0.08712866492392218,TII,35,moist_mean,gam,1.0000324122819428,1.0000639764816932
s(dtw_0_5ha),NA,NA,1.7910318118346922,0.23337846006481544,TII,35,moist_mean,gam,1.7555058142647764,1.9390078345636592
s(tpi20),NA,NA,0.68418211185607,0.5721340737166466,TII,35,moist_mean,gam,1.2641598013061934,1.4436634809596514
s(tpi500),NA,NA,2.2429814663649057,0.14227121726826408,TII,35,moist_mean,gam,1.000037593156649,1.0000746447812692
s(wet_effect),NA,NA,0.6586010315891822,0.42196367336928753,TII,35,moist_mean,gam,1.000059737944607,1.0001173388014242
(Intercept),32.956424056154525,8.954403637370955,3.680471128039371,6.71758988385629e-4,TII,36,moist_mean,lm,NA,NA
pisr_summer_10m,1.3918927885208905,7.669562442608186,0.18148268547736734,0.8568829667483825,TII,36,moist_mean,lm,NA,NA
twi_luke,8.747896138706885,2.697449321130083,3.24302520539737,0.002353921717468179,TII,36,moist_mean,lm,NA,NA
dtw_0_5ha,-2.4759728810907533,17.921815086428612,-0.1381541361268534,0.8907949074601323,TII,36,moist_mean,lm,NA,NA
tpi20,-5.867105705994125,6.63816494243149,-0.8838445198146984,0.38193374764073906,TII,36,moist_mean,lm,NA,NA
tpi500,-23.46166548156065,24.96561090313939,-0.9397593182312387,0.3528449226851682,TII,36,moist_mean,lm,NA,NA
wet_effect,-2.0698133873175233,4.893441129498689,-0.42297706921214484,0.6745223916414576,TII,36,moist_mean,lm,NA,NA
soil_typesilt,-0.4183011202177924,5.049307182629908,-0.08284327039099297,0.9343793075764564,TII,36,moist_mean,lm,NA,NA
soil_typepeat,7.725015811509632,6.134147153426058,1.2593463473068196,0.21502773358808358,TII,36,moist_mean,lm,NA,NA
s(pisr_summer_10m),NA,NA,2.2164789687106285,0.16188776194311183,TII,36,moist_mean,gam,1.7965927979226701,1.9546595631436694
s(twi_luke),NA,NA,2.9360334939049437,0.09455749016602077,TII,36,moist_mean,gam,1.0000358237835796,1.0000708491665131
s(dtw_0_5ha),NA,NA,2.0404818231109054,0.18702129303548237,TII,36,moist_mean,gam,1.7805859725694573,1.9514425611563382
s(tpi20),NA,NA,0.5021853725172959,0.5309748936564961,TII,36,moist_mean,gam,1.0600802948187082,1.1124981167796804
s(tpi500),NA,NA,2.0712082428844583,0.15807721403898795,TII,36,moist_mean,gam,1.0000330033463773,1.0000655831418586
s(wet_effect),NA,NA,0.5049258117709269,0.481564246171912,TII,36,moist_mean,gam,1.0000385270555612,1.0000758237864176
(Intercept),36.599988774481986,8.282550995195532,4.418927066759092,7.104122759830851e-5,TII,37,moist_mean,lm,NA,NA
pisr_summer_10m,2.8652938964003223,7.094111971524821,0.4038974727071373,0.6883871583073747,TII,37,moist_mean,lm,NA,NA
twi_luke,7.119549452231415,2.495058572742104,2.8534598465986836,0.006749808591772937,TII,37,moist_mean,lm,NA,NA
dtw_0_5ha,-3.5441589554009045,16.57713382053789,-0.21379805422152914,0.8317642247780992,TII,37,moist_mean,lm,NA,NA
tpi20,-4.794847320415911,6.140100656256616,-0.780906957205999,0.4393430139585456,TII,37,moist_mean,lm,NA,NA
tpi500,-17.692270141572074,23.092430697280093,-0.7661501889299134,0.447975692209964,TII,37,moist_mean,lm,NA,NA
wet_effect,-1.2081510689610966,4.526284199196533,-0.26691895952436157,0.7908695604207757,TII,37,moist_mean,lm,NA,NA
soil_typesilt,-0.9455775266913922,4.670455557308127,-0.20245937791053237,0.8405589373388943,TII,37,moist_mean,lm,NA,NA
soil_typepeat,6.850058389299032,5.673899532320141,1.2072928592195113,0.23423835331693119,TII,37,moist_mean,lm,NA,NA
s(pisr_summer_10m),NA,NA,1.214353060443038,0.33261358192504786,TII,37,moist_mean,gam,1.6959136856253556,1.9073115547527346
s(twi_luke),NA,NA,2.514095410849703,0.12070085807272435,TII,37,moist_mean,gam,1.0000368865064726,1.0000727636989006
s(dtw_0_5ha),NA,NA,1.6522982612122168,0.26490829497736745,TII,37,moist_mean,gam,1.737994676465609,1.9311448793804717
s(tpi20),NA,NA,0.4030164645981461,0.5292649882565998,TII,37,moist_mean,gam,1.0001507736123187,1.0002879872954566
s(tpi500),NA,NA,1.253818662320613,0.26950829544720556,TII,37,moist_mean,gam,1.0000480247497163,1.0000953680423794
s(wet_effect),NA,NA,0.26917537357591986,0.6067445651553439,TII,37,moist_mean,gam,1.0000265154528505,1.0000520808968023
(Intercept),36.32977779123842,8.7750267199404,4.140133010499275,1.6856803625192859e-4,TII,38,moist_mean,lm,NA,NA
pisr_summer_10m,1.184764270658842,7.5159237945518695,0.15763388547361962,0.875519086606477,TII,38,moist_mean,lm,NA,NA
twi_luke,7.96506181586745,2.6434133223361393,3.013173062481299,0.004417604462436797,TII,38,moist_mean,lm,NA,NA
dtw_0_5ha,-5.037872522563833,17.562800675737172,-0.2868490405134303,0.7756725958011135,TII,38,moist_mean,lm,NA,NA
tpi20,-6.104815122588914,6.505187514454103,-0.9384533664901146,0.3535073250987132,TII,38,moist_mean,lm,NA,NA
tpi500,-4.957823202524462,24.465493362437297,-0.20264554362661563,0.840414370011166,TII,38,moist_mean,lm,NA,NA
wet_effect,1.9450079881635172,4.795414457820184,0.4055974734345788,0.6871472971719962,TII,38,moist_mean,lm,NA,NA
soil_typesilt,-1.0550427457857607,4.948158162074247,-0.21321928508111618,0.8322126219670737,TII,38,moist_mean,lm,NA,NA
soil_typepeat,4.353780082634637,6.011266339470473,0.7242700350918335,0.473012848731135,TII,38,moist_mean,lm,NA,NA
s(pisr_summer_10m),NA,NA,2.0517404715454473,0.18269119300494774,TII,38,moist_mean,gam,1.784532621000654,1.953443631710791
s(twi_luke),NA,NA,2.076112894738634,0.15759780127998008,TII,38,moist_mean,gam,1.0000917504504026,1.000181509596076
s(dtw_0_5ha),NA,NA,2.5912785145988697,0.11755815724696378,TII,38,moist_mean,gam,1.8219123738878522,1.9681587193277397
s(tpi20),NA,NA,0.5952203315244725,0.4450834191809757,TII,38,moist_mean,gam,1.0000541584528462,1.0001042667203395
s(tpi500),NA,NA,0.41083783476827385,0.5253013129985845,TII,38,moist_mean,gam,1.0000306211220071,1.0000609113049914
s(wet_effect),NA,NA,0.012694506266411132,0.9109989941090442,TII,38,moist_mean,gam,1.0000312933597417,1.0000617022838347
(Intercept),35.38751931501716,9.031957076996537,3.91803448724812,3.3117031091168414e-4,TII,39,moist_mean,lm,NA,NA
pisr_summer_10m,1.2671451209590987,7.735987965952371,0.16379874510354173,0.8706943806870155,TII,39,moist_mean,lm,NA,NA
twi_luke,8.37177870254567,2.720811733808941,3.0769415606811505,0.003717956833905093,TII,39,moist_mean,lm,NA,NA
dtw_0_5ha,-4.935077244912321,18.07703462539215,-0.2730025884876161,0.7862216554019301,TII,39,moist_mean,lm,NA,NA
tpi20,-6.4865346893967075,6.695657606927757,-0.9687673818155401,0.3383416582442208,TII,39,moist_mean,lm,NA,NA
tpi500,-9.520687117873123,25.181836246144012,-0.37807755656940967,0.7073234413971353,TII,39,moist_mean,lm,NA,NA
wet_effect,0.8285726261525743,4.935822867754721,0.16786919797417435,0.8675115079662536,TII,39,moist_mean,lm,NA,NA
soil_typesilt,-0.4403016621946662,5.093038865452962,-0.08645165957427009,0.9315282131044004,TII,39,moist_mean,lm,NA,NA
soil_typepeat,5.916506221130831,6.18727455645402,0.9562378664705048,0.3445567260492878,TII,39,moist_mean,lm,NA,NA
s(pisr_summer_10m),NA,NA,2.0519018460231138,0.1827070210686274,TII,39,moist_mean,gam,1.784532024782632,1.9534311900299621
s(twi_luke),NA,NA,2.178305509420034,0.1479923183077529,TII,39,moist_mean,gam,1.0000509878593586,1.000100881142489
s(dtw_0_5ha),NA,NA,2.757444984819578,0.10180540340043182,TII,39,moist_mean,gam,1.8316638802373588,1.9715413584723616
s(tpi20),NA,NA,0.654116192624955,0.4237089440760929,TII,39,moist_mean,gam,1.0003097811387847,1.0005963612393376
s(tpi500),NA,NA,0.706964752534388,0.4055805008117071,TII,39,moist_mean,gam,1.0000313445968125,1.0000623647575906
s(wet_effect),NA,NA,0.02563005205778029,0.8737075917533361,TII,39,moist_mean,gam,1.0000397405824177,1.0000783904973725
(Intercept),35.45274259815236,9.318853224982835,3.8044104507523957,4.65441358975574e-4,TII,40,moist_mean,lm,NA,NA
pisr_summer_10m,3.5399189062475296,7.981718224564066,0.4435033669007863,0.6597333553829129,TII,40,moist_mean,lm,NA,NA
twi_luke,9.161178011618178,2.807237123032035,3.2634143857870446,0.002223759193282231,TII,40,moist_mean,lm,NA,NA
dtw_0_5ha,-2.385461837705488,18.651243687373718,-0.12789827196994738,0.8988547587698864,TII,40,moist_mean,lm,NA,NA
tpi20,-7.669984022468412,6.908342228797274,-1.110249574854044,0.27336070749757463,TII,40,moist_mean,lm,NA,NA
tpi500,-14.95998648549061,25.981726209819843,-0.5757887818799527,0.5679051511022768,TII,40,moist_mean,lm,NA,NA
wet_effect,-0.47221380909177785,5.092607112390702,-0.09272535631952553,0.9265733711482227,TII,40,moist_mean,lm,NA,NA
soil_typesilt,-0.4363239169422381,5.254817007176467,-0.08303313252323603,0.9342292698287622,TII,40,moist_mean,lm,NA,NA
soil_typepeat,6.046233256905583,6.3838106141043935,0.9471197725613967,0.34912680485801595,TII,40,moist_mean,lm,NA,NA
s(pisr_summer_10m),NA,NA,2.0583389476820515,0.172494322721075,TII,40,moist_mean,gam,1.7874801269606455,1.9546588149442963
s(twi_luke),NA,NA,2.9097463071683793,0.0959937658922902,TII,40,moist_mean,gam,1.0000485034073074,1.000095952696941
s(dtw_0_5ha),NA,NA,2.409159297209607,0.13622572787281573,TII,40,moist_mean,gam,1.8099908579519046,1.9637623322839797
s(tpi20),NA,NA,0.9056950670173254,0.3473558512806247,TII,40,moist_mean,gam,1.000645849509552,1.0012433532697371
s(tpi500),NA,NA,1.0818399987835317,0.3046916009531507,TII,40,moist_mean,gam,1.0000325519422157,1.0000647340257032
s(wet_effect),NA,NA,0.16347196368791497,0.6882019867335897,TII,40,moist_mean,gam,1.0000573557881336,1.0001130366231237
(Intercept),37.344111128156726,8.8859207046634,4.202615842448183,1.3909653866577627e-4,TII,41,moist_mean,lm,NA,NA
pisr_summer_10m,2.088908214432145,7.610905925667014,0.2744624930111818,0.7851074526304364,TII,41,moist_mean,lm,NA,NA
twi_luke,8.189611813788972,2.676819333045781,3.059456315443799,0.0038986376141686,TII,41,moist_mean,lm,NA,NA
dtw_0_5ha,-3.778997946705999,17.784749737772795,-0.21248530355644168,0.8327813502440172,TII,41,moist_mean,lm,NA,NA
tpi20,-6.4371896879043256,6.58739651368243,-0.9771978466050866,0.3342021196289715,TII,41,moist_mean,lm,NA,NA
tpi500,-9.329153109408736,24.774674876495776,-0.37656006207611176,0.7084423766672454,TII,41,moist_mean,lm,NA,NA
wet_effect,0.33674331054059375,4.856016280993844,0.0693455892762524,0.9450516575170096,TII,41,moist_mean,lm,NA,NA
soil_typesilt,-0.7672442123707345,5.010690276578826,-0.15312146032194782,0.8790536284751842,TII,41,moist_mean,lm,NA,NA
soil_typepeat,5.0022629270746,6.087233433234451,0.8217629538837395,0.4159650946462299,TII,41,moist_mean,lm,NA,NA
s(pisr_summer_10m),NA,NA,2.0110941695052467,0.18550372798479986,TII,41,moist_mean,gam,1.7830319381252449,1.9527766245403866
s(twi_luke),NA,NA,2.1574891183785443,0.1498925645956959,TII,41,moist_mean,gam,1.0000457205213726,1.0000904532858665
s(dtw_0_5ha),NA,NA,2.706780636412638,0.1060487438825638,TII,41,moist_mean,gam,1.828922241186476,1.9706075306491608
s(tpi20),NA,NA,0.6688768862848311,0.4185920272475803,TII,41,moist_mean,gam,1.0003559927373824,1.000685186463924
